Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
45,32.0,271.0,44.0,92482.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
16,12.0,191.0,42.0,94376.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
44,10.0,133.0,30.0,93673.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
19,9.0,206.0,39.0,94386.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
52,9.0,365.0,23.0,84290.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
20,23.0,307.0,45.0,93695.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
6,39.0,336.0,25.0,83583.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
18,17.0,90.0,25.0,90642.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,0
48,18.0,242.0,49.0,86334.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
41,27.0,285.0,47.0,90692.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
23,31.0,148.0,37.0,97904.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
45,2.0,220.0,27.0,83305.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,2.0,235.0,27.0,83749.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
29,6.0,213.0,35.0,92871.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
60,17.0,162.0,42.0,96127.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,40.0,90.0,9.0,39442.0,655.0,88.0,963.0,4924.0,500.0,49868.0,1
13,11.0,336.0,33.0,96223.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
50,22.0,177.0,46.0,92500.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
37,28.0,242.0,48.0,87326.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1
76,12.0,162.0,38.0,96867.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,35.0,199.0,40.0,94556.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
51,30.0,278.0,45.0,91669.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,3.0,220.0,29.0,86885.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
26,9.0,177.0,36.0,95336.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
55,17.0,293.0,46.0,92249.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,11.0,271.0,42.0,93652.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
29,28.0,329.0,40.0,98040.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
19,4.0,104.0,12.0,50648.0,780.0,95.0,988.0,4973.0,500.0,49977.0,1
71,18.0,285.0,47.0,90522.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
41,35.0,133.0,29.0,92845.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
12,8.0,112.0,21.0,79988.0,970.0,100.0,1000.0,5000.0,500.0,50000.0,1
49,32.0,343.0,33.0,97177.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
23,19.0,206.0,48.0,88034.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1
20,35.0,314.0,35.0,95705.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
34,17.0,314.0,43.0,95953.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
16,14.0,90.0,23.0,85722.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
64,22.0,97.0,28.0,96044.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
45,29.0,119.0,32.0,98052.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
79,25.0,191.0,47.0,90028.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
62,20.0,133.0,38.0,99610.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,7.0,112.0,20.0,75552.0,954.0,99.0,1000.0,4999.0,500.0,50000.0,1
79,37.0,235.0,38.0,93672.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
41,27.0,228.0,49.0,86817.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
78,17.0,133.0,37.0,99314.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,27.0,314.0,43.0,95750.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,24.0,264.0,49.0,86489.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
28,39.0,235.0,35.0,92392.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
76,30.0,170.0,42.0,95743.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
70,20.0,293.0,47.0,91055.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
73,16.0,307.0,43.0,95123.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
78,8.0,228.0,39.0,93874.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
52,11.0,293.0,40.0,95261.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
13,25.0,220.0,49.0,86202.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,35.0,235.0,41.0,93322.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,20.0,206.0,49.0,87662.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,29.0,90.0,24.0,88696.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
41,32.0,242.0,45.0,91056.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
17,22.0,228.0,50.0,85367.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
37,27.0,228.0,49.0,86817.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
69,40.0,206.0,32.0,90353.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
64,25.0,220.0,49.0,86202.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
53,10.0,264.0,41.0,93770.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
35,16.0,126.0,34.0,98955.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
14,11.0,170.0,38.0,96298.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
23,11.0,271.0,42.0,93652.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
71,9.0,249.0,40.0,93728.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
70,17.0,300.0,45.0,93485.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
31,18.0,358.0,34.0,99402.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,13.0,256.0,45.0,91214.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,4.0,133.0,20.0,72292.0,942.0,99.0,1000.0,4999.0,500.0,50000.0,1
70,8.0,206.0,38.0,94279.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
54,32.0,177.0,41.0,95522.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
51,17.0,170.0,43.0,94920.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
13,10.0,213.0,41.0,93818.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
9,11.0,336.0,33.0,96223.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
34,6.0,133.0,24.0,82195.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
13,13.0,220.0,45.0,91272.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
71,20.0,351.0,36.0,99908.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
44,30.0,235.0,47.0,89142.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
10,30.0,336.0,37.0,98420.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
52,20.0,97.0,28.0,95809.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
59,33.0,329.0,35.0,96998.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
32,24.0,133.0,38.0,99617.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
22,12.0,112.0,27.0,91791.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
15,7.0,322.0,30.0,91407.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
66,40.0,351.0,19.0,72294.0,941.0,99.0,1000.0,4999.0,500.0,50000.0,1
68,7.0,285.0,35.0,93762.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
78,22.0,300.0,46.0,92287.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
57,36.0,256.0,40.0,93848.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
14,27.0,119.0,33.0,99150.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
26,8.0,90.0,15.0,63545.0,884.0,98.0,998.0,4994.0,500.0,49998.0,1
56,28.0,104.0,29.0,95922.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
31,10.0,351.0,28.0,92311.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
22,12.0,184.0,41.0,95070.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
41,31.0,329.0,37.0,97855.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,37.0,322.0,31.0,92589.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,22.0,358.0,35.0,99947.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
29,5.0,162.0,27.0,86941.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
13,37.0,148.0,29.0,91343.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
56,16.0,206.0,47.0,89912.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
69,7.0,322.0,30.0,91407.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
6,24.0,358.0,35.0,99910.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,1.0,184.0,22.0,73514.0,952.0,99.0,1000.0,4999.0,500.0,50000.0,1
26,27.0,191.0,47.0,90867.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,22.0,336.0,40.0,98783.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,33.0,336.0,34.0,96756.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,15.0,228.0,47.0,89032.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
79,31.0,256.0,46.0,90583.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,7.0,126.0,24.0,83183.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,36.0,307.0,35.0,94944.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,40.0,97.0,11.0,47921.0,751.0,93.0,984.0,4964.0,500.0,49963.0,1
64,34.0,133.0,31.0,94625.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
12,11.0,351.0,30.0,94202.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
52,32.0,314.0,39.0,96771.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,25.0,242.0,50.0,85464.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
40,39.0,112.0,17.0,68013.0,916.0,99.0,999.0,4997.0,500.0,49999.0,1
33,23.0,242.0,50.0,85036.0,979.0,100.0,1000.0,5000.0,500.0,50000.0,1
45,4.0,206.0,30.0,89045.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
22,37.0,242.0,38.0,93669.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
34,30.0,235.0,47.0,89142.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
73,6.0,90.0,12.0,50683.0,777.0,95.0,988.0,4972.0,500.0,49976.0,1
66,6.0,264.0,35.0,92878.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
19,30.0,104.0,27.0,93645.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
65,28.0,184.0,45.0,92596.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,4.0,220.0,31.0,89608.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
62,15.0,97.0,26.0,91404.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
12,18.0,329.0,40.0,97968.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
41,6.0,271.0,34.0,92813.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
11,14.0,220.0,46.0,90348.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,13.0,329.0,37.0,97746.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,31.0,358.0,31.0,96387.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,24.0,177.0,46.0,92536.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
16,25.0,213.0,49.0,86889.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
49,28.0,264.0,48.0,88514.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,23.0,329.0,41.0,97735.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
21,36.0,133.0,28.0,90612.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
22,35.0,162.0,35.0,95692.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
40,36.0,365.0,23.0,82832.0,979.0,100.0,1000.0,5000.0,500.0,50000.0,1
43,23.0,170.0,45.0,93911.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
22,9.0,148.0,32.0,94153.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
15,22.0,220.0,50.0,85848.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
22,38.0,126.0,23.0,81522.0,977.0,100.0,1000.0,5000.0,500.0,50000.0,1
68,24.0,235.0,50.0,85178.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,19.0,343.0,38.0,99488.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,40.0,329.0,24.0,81853.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,32.0,256.0,45.0,91493.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
33,27.0,278.0,47.0,89583.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
31,10.0,307.0,37.0,95959.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
77,26.0,170.0,44.0,94368.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,15.0,329.0,39.0,98100.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
73,2.0,199.0,26.0,81405.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
32,32.0,220.0,45.0,91549.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,13.0,293.0,42.0,94523.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,37.0,213.0,38.0,93911.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
60,28.0,155.0,41.0,97259.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,1.0,322.0,18.0,63840.0,895.0,99.0,998.0,4995.0,500.0,49999.0,1
37,17.0,199.0,47.0,90148.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
22,11.0,206.0,42.0,93723.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
54,24.0,162.0,44.0,95389.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
68,7.0,271.0,36.0,93772.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
11,32.0,126.0,31.0,96240.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
32,1.0,228.0,25.0,79128.0,976.0,100.0,1000.0,5000.0,500.0,50000.0,1
9,36.0,351.0,26.0,88826.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
51,33.0,365.0,27.0,91297.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,6.0,148.0,27.0,86943.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
25,9.0,365.0,23.0,84290.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
32,2.0,112.0,10.0,40201.0,668.0,89.0,967.0,4931.0,500.0,49888.0,1
24,9.0,148.0,32.0,94153.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
53,27.0,112.0,32.0,98252.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,26.0,184.0,46.0,91666.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,37.0,242.0,38.0,93669.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
18,33.0,343.0,32.0,96146.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
36,14.0,155.0,39.0,97545.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
54,13.0,162.0,39.0,96927.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
49,19.0,97.0,28.0,95382.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,3.0,104.0,10.0,42008.0,688.0,90.0,972.0,4940.0,500.0,49912.0,1
51,24.0,97.0,28.0,95966.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
12,4.0,365.0,14.0,58279.0,848.0,97.0,995.0,4988.0,500.0,49995.0,1
56,33.0,307.0,39.0,96210.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1
57,25.0,271.0,49.0,87629.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,30.0,249.0,47.0,89301.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,10.0,97.0,20.0,78771.0,964.0,99.0,1000.0,5000.0,500.0,50000.0,1
54,20.0,235.0,50.0,85357.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
35,38.0,90.0,13.0,54883.0,816.0,96.0,992.0,4982.0,500.0,49988.0,1
74,32.0,365.0,28.0,93213.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,6.0,300.0,32.0,91681.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
13,18.0,235.0,49.0,86351.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
34,9.0,256.0,40.0,93876.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
57,30.0,119.0,31.0,97234.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
7,24.0,314.0,44.0,95182.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
23,3.0,191.0,27.0,84613.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
6,28.0,199.0,47.0,90362.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
19,2.0,285.0,25.0,80529.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
42,5.0,119.0,18.0,69551.0,926.0,99.0,999.0,4998.0,500.0,50000.0,1
40,29.0,278.0,46.0,90919.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
18,4.0,322.0,24.0,81551.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,15.0,285.0,45.0,92374.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
74,27.0,199.0,47.0,89740.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
5,23.0,256.0,50.0,85704.0,981.0,100.0,1000.0,5000.0,500.0,50000.0,1
38,24.0,170.0,45.0,93974.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
71,27.0,329.0,40.0,97971.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,27.0,177.0,45.0,93375.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
27,4.0,300.0,28.0,86319.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
53,33.0,322.0,37.0,96944.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
43,23.0,271.0,49.0,87246.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,10.0,322.0,35.0,95986.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
9,28.0,184.0,45.0,92596.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,10.0,90.0,18.0,73288.0,940.0,99.0,1000.0,4999.0,500.0,50000.0,1
46,13.0,97.0,24.0,87637.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1
54,35.0,90.0,17.0,71525.0,931.0,99.0,999.0,4998.0,500.0,50000.0,1
8,35.0,184.0,38.0,95260.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
47,1.0,314.0,19.0,66991.0,916.0,99.0,999.0,4997.0,500.0,50000.0,1
6,14.0,155.0,39.0,97545.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
18,3.0,148.0,21.0,73411.0,949.0,99.0,1000.0,4999.0,500.0,50000.0,1
13,12.0,97.0,23.0,85165.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1
21,23.0,228.0,50.0,85307.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,10.0,141.0,32.0,94822.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
58,40.0,184.0,30.0,88858.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,37.0,141.0,28.0,89833.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
49,1.0,126.0,11.0,44184.0,716.0,92.0,978.0,4952.0,500.0,49940.0,1
20,39.0,133.0,23.0,80414.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1
38,35.0,285.0,39.0,94868.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
24,22.0,126.0,36.0,99989.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
26,33.0,365.0,27.0,91297.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
76,33.0,343.0,32.0,96146.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,36.0,97.0,18.0,72882.0,939.0,99.0,1000.0,4999.0,500.0,50000.0,1
16,4.0,162.0,25.0,83230.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1
49,39.0,322.0,27.0,87529.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
42,30.0,184.0,44.0,93722.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
65,26.0,177.0,45.0,93006.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
38,13.0,199.0,44.0,93048.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
51,32.0,300.0,41.0,95410.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
79,2.0,300.0,23.0,77703.0,969.0,100.0,1000.0,5000.0,500.0,50000.0,1
51,39.0,228.0,35.0,92376.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0
22,5.0,112.0,16.0,64333.0,893.0,98.0,998.0,4995.0,500.0,49998.0,1
57,12.0,264.0,44.0,92496.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
33,35.0,351.0,28.0,91369.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
61,25.0,191.0,47.0,90028.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1
63,35.0,126.0,28.0,91071.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
30,33.0,271.0,43.0,93196.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
77,35.0,336.0,31.0,94270.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1
71,32.0,141.0,35.0,97501.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1
36,12.0,329.0,36.0,97307.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0
20,18.0,220.0,49.0,87043.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1
71,37.0,213.0,38.0,93911.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1
39,40.0,177.0,29.0,87998.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1
68,1.0,112.0,7.0,29787.0,532.0,78.0,914.0,4835.0,498.0,49560.0,1
43,26.0,307.0,44.0,94166.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
68,29.0,126.0,34.0,98719.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
53,30.0,133.0,35.0,98485.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1
60,27.0,314.0,43.0,95750.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
47,23.0,141.0,40.0,98909.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,6.0,170.0,30.0,90878.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
48,34.0,170.0,38.0,96125.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
6,3.0,191.0,27.0,84613.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,0
6,9.0,336.0,30.0,93292.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
31,22.0,249.0,50.0,85315.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
55,39.0,148.0,26.0,85483.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1
24,37.0,97.0,17.0,67887.0,913.0,99.0,999.0,4997.0,500.0,49999.0,1
59,22.0,104.0,30.0,98028.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,34.0,141.0,32.0,95584.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
42,16.0,256.0,48.0,88466.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
24,8.0,343.0,27.0,89396.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0
67,23.0,343.0,38.0,99547.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1
20,18.0,162.0,43.0,95867.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0
42,8.0,256.0,39.0,93960.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0
13,6.0,184.0,32.0,92102.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
68,28.0,213.0,48.0,88617.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1
72,36.0,97.0,18.0,72882.0,939.0,99.0,1000.0,4999.0,500.0,50000.0,1
7,31.0,329.0,37.0,97855.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0
45,33.0,97.0,22.0,84011.0,979.0,100.0,1000.0,5000.0,500.0,50000.0,1
51,40.0,314.0,27.0,85701.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
29,2.0,358.0,12.0,48172.0,757.0,94.0,985.0,4966.0,500.0,49967.0,1
18,35.0,336.0,31.0,94270.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0
77,36.0,90.0,16.0,66734.0,904.0,99.0,998.0,4996.0,500.0,49999.0,1
71,1.0,90.0,1.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
64,30.0,199.0,45.0,91800.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
73,7.0,278.0,36.0,93795.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0
78,17.0,336.0,38.0,98809.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
42,1.0,242.0,25.0,79333.0,977.0,100.0,1000.0,5000.0,500.0,50000.0,1
46,28.0,119.0,33.0,98680.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1
50,20.0,242.0,50.0,85339.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1
8,11.0,206.0,42.0,93723.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0
31,38.0,336.0,26.0,87166.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
13,18.0,141.0,39.0,98936.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0
63,1.0,155.0,17.0,63327.0,891.0,98.0,998.0,4995.0,500.0,49999.0,1
53,2.0,278.0,26.0,81541.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1
29,18.0,358.0,34.0,99402.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1
