Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
77,3.0,307.0,22.0,27675.0,321.0,57.0,979.0,5000.0,165.0,48243.0,1
34,13.0,199.0,44.0,69838.0,728.0,77.0,712.0,3758.0,265.0,40143.0,0
31,16.0,293.0,45.0,69782.0,668.0,72.0,781.0,4095.0,240.0,42627.0,1
25,24.0,249.0,50.0,39639.0,182.0,38.0,987.0,4874.0,163.0,49798.0,1
63,13.0,365.0,26.0,75691.0,731.0,75.0,712.0,3745.0,265.0,40872.0,1
24,13.0,242.0,45.0,60045.0,638.0,67.0,816.0,4241.0,227.0,44941.0,0
51,19.0,177.0,45.0,69850.0,635.0,70.0,815.0,4257.0,228.0,43840.0,1
68,38.0,307.0,28.0,63909.0,920.0,85.0,448.0,2343.0,358.0,35029.0,1
67,35.0,300.0,35.0,80872.0,895.0,96.0,453.0,2556.0,356.0,25659.0,1
9,35.0,351.0,24.0,58640.0,724.0,67.0,734.0,3783.0,257.0,44762.0,0
79,18.0,119.0,32.0,97674.0,601.0,97.0,774.0,4404.0,242.0,24751.0,1
15,18.0,177.0,45.0,71166.0,651.0,72.0,797.0,4179.0,234.0,42894.0,0
17,33.0,307.0,37.0,84515.0,827.0,96.0,547.0,3095.0,324.0,25976.0,0
33,16.0,256.0,48.0,50828.0,444.0,53.0,955.0,4877.0,175.0,49085.0,1
55,25.0,112.0,30.0,95325.0,611.0,93.0,779.0,4365.0,240.0,28501.0,1
39,36.0,191.0,35.0,77620.0,930.0,96.0,404.0,2257.0,373.0,26202.0,0
67,30.0,133.0,33.0,92838.0,709.0,98.0,678.0,3872.0,277.0,24414.0,1
68,7.0,112.0,17.0,5793.0,10.0,1.0,10.0,10.0,500.0,35647.0,1
21,28.0,213.0,47.0,53743.0,497.0,56.0,927.0,4757.0,185.0,48378.0,1
15,25.0,235.0,50.0,40198.0,202.0,39.0,990.0,4908.0,161.0,49886.0,1
8,25.0,365.0,30.0,95266.0,611.0,93.0,779.0,4363.0,240.0,28574.0,0
54,10.0,307.0,36.0,84205.0,847.0,97.0,519.0,2945.0,334.0,25265.0,0
18,11.0,285.0,40.0,77835.0,817.0,89.0,581.0,3172.0,312.0,32028.0,0
51,36.0,293.0,34.0,78035.0,929.0,96.0,404.0,2261.0,373.0,26134.0,0
36,40.0,314.0,23.0,33693.0,457.0,61.0,940.0,4852.0,180.0,47233.0,1
37,14.0,126.0,31.0,91756.0,704.0,95.0,691.0,3900.0,273.0,26911.0,0
18,40.0,293.0,26.0,49380.0,813.0,77.0,613.0,3200.0,301.0,39743.0,0
65,2.0,141.0,14.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
54,38.0,112.0,15.0,100.0,10.0,1.0,10.0,10.0,500.0,100.0,1
71,39.0,126.0,17.0,100.0,10.0,1.0,10.0,10.0,500.0,27985.0,1
33,12.0,336.0,33.0,89423.0,767.0,97.0,618.0,3516.0,299.0,25265.0,0
31,13.0,300.0,41.0,80606.0,766.0,88.0,644.0,3521.0,290.0,32812.0,0
73,1.0,235.0,23.0,22776.0,286.0,62.0,973.0,4995.0,167.0,46708.0,1
65,11.0,213.0,42.0,70982.0,790.0,82.0,631.0,3362.0,294.0,36940.0,0
22,35.0,184.0,36.0,80029.0,896.0,96.0,454.0,2550.0,356.0,26132.0,0
10,10.0,126.0,26.0,70393.0,793.0,77.0,639.0,3341.0,292.0,40103.0,0
25,39.0,256.0,32.0,66247.0,996.0,92.0,307.0,1632.0,405.0,29252.0,0
63,5.0,336.0,21.0,27389.0,206.0,46.0,986.0,4915.0,163.0,49869.0,1
50,24.0,343.0,36.0,98396.0,590.0,99.0,776.0,4450.0,241.0,22979.0,1
66,32.0,343.0,31.0,86262.0,783.0,93.0,610.0,3407.0,302.0,28705.0,1
19,34.0,141.0,30.0,79511.0,848.0,89.0,538.0,2937.0,327.0,31419.0,0
38,37.0,112.0,17.0,1585.0,10.0,1.0,10.0,10.0,500.0,29972.0,1
15,7.0,235.0,37.0,74314.0,947.0,95.0,380.0,2100.0,381.0,27196.0,0
76,14.0,104.0,25.0,72150.0,689.0,69.0,768.0,3986.0,245.0,44095.0,1
77,30.0,228.0,46.0,57176.0,586.0,63.0,863.0,4463.0,209.0,46464.0,1
11,17.0,235.0,49.0,44884.0,319.0,45.0,992.0,5000.0,160.0,49925.0,1
36,10.0,170.0,36.0,84190.0,847.0,97.0,519.0,2945.0,334.0,25274.0,0
42,32.0,242.0,44.0,64417.0,721.0,74.0,725.0,3803.0,260.0,41618.0,1
58,2.0,242.0,26.0,39427.0,697.0,75.0,747.0,3941.0,252.0,41023.0,1
68,34.0,112.0,22.0,47440.0,504.0,52.0,930.0,4740.0,184.0,49301.0,1
59,2.0,213.0,25.0,36191.0,617.0,72.0,825.0,4338.0,224.0,42786.0,1
40,37.0,235.0,36.0,73515.0,958.0,95.0,362.0,1994.0,387.0,27069.0,0
45,39.0,314.0,25.0,48407.0,741.0,72.0,708.0,3680.0,267.0,42760.0,1
13,13.0,206.0,44.0,66768.0,706.0,74.0,742.0,3890.0,254.0,41830.0,0
30,26.0,199.0,47.0,55720.0,499.0,56.0,927.0,4752.0,185.0,48438.0,1
6,35.0,141.0,28.0,72766.0,859.0,84.0,537.0,2850.0,327.0,35471.0,0
54,18.0,365.0,30.0,94172.0,624.0,92.0,772.0,4308.0,243.0,29422.0,1
19,1.0,343.0,10.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
68,31.0,141.0,34.0,91200.0,744.0,98.0,641.0,3666.0,291.0,24143.0,1
34,19.0,365.0,30.0,95598.0,606.0,93.0,782.0,4384.0,239.0,28393.0,1
5,40.0,90.0,3.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
19,6.0,104.0,13.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
74,13.0,191.0,43.0,73260.0,747.0,80.0,684.0,3642.0,275.0,38057.0,1
66,22.0,141.0,38.0,95487.0,612.0,96.0,769.0,4357.0,244.0,25831.0,1
18,26.0,242.0,49.0,42448.0,261.0,42.0,995.0,4979.0,159.0,49999.0,1
63,33.0,126.0,27.0,76070.0,802.0,82.0,616.0,3278.0,300.0,36918.0,0
10,37.0,351.0,21.0,32752.0,282.0,46.0,993.0,4993.0,160.0,49916.0,1
14,3.0,97.0,4.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
40,2.0,191.0,23.0,26820.0,353.0,61.0,969.0,4989.0,169.0,47002.0,1
51,32.0,184.0,40.0,78847.0,800.0,88.0,603.0,3292.0,304.0,32252.0,0
10,2.0,351.0,10.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
11,8.0,314.0,31.0,77523.0,908.0,93.0,444.0,2444.0,359.0,28790.0,0
33,33.0,329.0,33.0,86310.0,817.0,96.0,559.0,3167.0,320.0,25709.0,0
28,2.0,141.0,14.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
72,39.0,199.0,30.0,64069.0,973.0,89.0,353.0,1856.0,390.0,31579.0,0
8,12.0,314.0,37.0,87324.0,781.0,96.0,603.0,3421.0,304.0,25738.0,0
31,32.0,97.0,20.0,39518.0,268.0,36.0,999.0,4984.0,158.0,49673.0,1
76,22.0,170.0,44.0,74562.0,652.0,74.0,792.0,4176.0,236.0,41733.0,1
69,2.0,119.0,8.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
56,27.0,228.0,49.0,46202.0,350.0,47.0,986.0,4990.0,163.0,49806.0,1
42,31.0,264.0,44.0,64563.0,695.0,72.0,755.0,3949.0,250.0,42599.0,1
11,20.0,249.0,50.0,39482.0,177.0,37.0,986.0,4864.0,163.0,49771.0,1
12,20.0,242.0,50.0,38488.0,154.0,36.0,980.0,4813.0,165.0,49659.0,1
77,26.0,170.0,43.0,76924.0,679.0,78.0,759.0,4036.0,248.0,39497.0,1
18,23.0,133.0,37.0,98474.0,586.0,99.0,779.0,4465.0,240.0,23099.0,0
9,1.0,191.0,20.0,6804.0,10.0,39.0,587.0,2202.0,310.0,49885.0,1
28,31.0,177.0,41.0,80528.0,775.0,88.0,633.0,3463.0,294.0,32389.0,0
13,10.0,104.0,20.0,35335.0,217.0,36.0,994.0,4932.0,160.0,49656.0,1
43,4.0,314.0,23.0,37440.0,535.0,63.0,897.0,4648.0,197.0,46449.0,1
42,38.0,220.0,34.0,71184.0,988.0,95.0,314.0,1716.0,402.0,27166.0,0
65,35.0,264.0,39.0,75115.0,888.0,91.0,478.0,2620.0,348.0,29877.0,1
45,3.0,300.0,23.0,33889.0,498.0,64.0,916.0,4755.0,190.0,46078.0,1
73,3.0,285.0,25.0,42805.0,716.0,74.0,732.0,3833.0,258.0,41858.0,1
64,9.0,329.0,30.0,78484.0,870.0,90.0,506.0,2764.0,338.0,30792.0,0
43,23.0,104.0,28.0,91535.0,620.0,87.0,789.0,4323.0,237.0,33555.0,0
22,14.0,293.0,43.0,74621.0,730.0,80.0,703.0,3747.0,268.0,38255.0,0
28,7.0,191.0,34.0,75977.0,949.0,95.0,374.0,2079.0,383.0,26594.0,0
57,23.0,112.0,30.0,96880.0,590.0,94.0,791.0,4452.0,236.0,27411.0,1
35,12.0,126.0,29.0,83634.0,774.0,88.0,634.0,3469.0,293.0,32483.0,0
63,22.0,300.0,45.0,68572.0,618.0,68.0,832.0,4332.0,221.0,44685.0,1
53,11.0,249.0,43.0,68324.0,772.0,79.0,658.0,3480.0,285.0,38614.0,0
50,12.0,162.0,37.0,87295.0,781.0,96.0,603.0,3420.0,304.0,25762.0,0
32,29.0,90.0,20.0,49193.0,396.0,41.0,982.0,4952.0,164.0,49977.0,1
19,38.0,343.0,21.0,29016.0,223.0,45.0,989.0,4940.0,162.0,49926.0,1
6,17.0,104.0,27.0,85485.0,666.0,81.0,763.0,4105.0,246.0,37449.0,0
47,3.0,271.0,27.0,48199.0,827.0,79.0,592.0,3099.0,308.0,38647.0,0
57,14.0,206.0,45.0,63300.0,651.0,68.0,803.0,4179.0,232.0,44335.0,1
17,20.0,307.0,44.0,75027.0,656.0,74.0,787.0,4155.0,238.0,41374.0,0
35,37.0,199.0,34.0,74728.0,961.0,95.0,356.0,1972.0,389.0,26624.0,0
15,28.0,206.0,47.0,56975.0,544.0,60.0,896.0,4617.0,197.0,47528.0,1
45,8.0,148.0,28.0,71661.0,879.0,85.0,508.0,2694.0,337.0,34860.0,0
11,26.0,90.0,22.0,65061.0,571.0,55.0,885.0,4522.0,201.0,48659.0,0
33,38.0,177.0,30.0,66688.0,948.0,88.0,397.0,2093.0,375.0,32552.0,0
20,32.0,220.0,44.0,66253.0,737.0,76.0,704.0,3704.0,268.0,40636.0,0
24,39.0,97.0,8.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
47,16.0,264.0,47.0,53369.0,486.0,55.0,934.0,4787.0,183.0,48573.0,1
66,29.0,264.0,46.0,57242.0,566.0,61.0,880.0,4540.0,203.0,47002.0,1
56,6.0,90.0,8.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
32,37.0,119.0,19.0,18815.0,10.0,27.0,779.0,3429.0,241.0,47868.0,1
77,24.0,141.0,38.0,95487.0,616.0,96.0,765.0,4341.0,245.0,25585.0,1
17,11.0,90.0,16.0,9781.0,10.0,1.0,10.0,10.0,500.0,28630.0,1
52,2.0,206.0,24.0,33868.0,556.0,69.0,873.0,4577.0,206.0,43955.0,1
57,8.0,119.0,21.0,38048.0,361.0,46.0,985.0,4984.0,163.0,49863.0,1
42,11.0,126.0,28.0,77771.0,796.0,83.0,621.0,3319.0,298.0,36142.0,0
39,15.0,336.0,36.0,94709.0,674.0,99.0,708.0,4066.0,266.0,23239.0,1
44,29.0,126.0,32.0,93713.0,681.0,96.0,709.0,4028.0,266.0,25442.0,0
75,25.0,104.0,28.0,89518.0,639.0,85.0,778.0,4239.0,241.0,34866.0,1
49,33.0,126.0,27.0,76070.0,802.0,82.0,616.0,3278.0,300.0,36918.0,0
48,5.0,162.0,26.0,51579.0,780.0,74.0,661.0,3428.0,284.0,41835.0,0
55,38.0,170.0,28.0,63952.0,920.0,85.0,448.0,2339.0,358.0,34993.0,0
9,1.0,126.0,8.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
15,16.0,307.0,42.0,79803.0,706.0,82.0,722.0,3889.0,262.0,36548.0,0
79,32.0,242.0,44.0,64417.0,721.0,74.0,725.0,3803.0,260.0,41618.0,1
10,26.0,256.0,49.0,45265.0,320.0,45.0,992.0,5000.0,160.0,49937.0,1
71,30.0,285.0,44.0,70783.0,719.0,76.0,722.0,3813.0,262.0,40247.0,1
57,24.0,141.0,38.0,95487.0,616.0,96.0,765.0,4341.0,245.0,25585.0,1
75,5.0,329.0,23.0,37294.0,479.0,58.0,934.0,4803.0,183.0,47923.0,1
13,9.0,336.0,28.0,74616.0,855.0,85.0,540.0,2884.0,326.0,34671.0,0
55,17.0,249.0,49.0,45813.0,338.0,46.0,989.0,4996.0,162.0,49867.0,1
22,24.0,300.0,45.0,69098.0,626.0,68.0,824.0,4297.0,224.0,44317.0,1
26,23.0,235.0,50.0,37822.0,136.0,35.0,974.0,4769.0,168.0,49549.0,1
67,23.0,358.0,32.0,99530.0,570.0,99.0,792.0,4527.0,235.0,23546.0,1
63,17.0,170.0,43.0,78194.0,690.0,80.0,744.0,3980.0,253.0,38335.0,1
21,40.0,133.0,16.0,100.0,10.0,1.0,10.0,10.0,500.0,17110.0,1
70,5.0,162.0,26.0,51579.0,780.0,74.0,661.0,3428.0,284.0,41835.0,0
30,27.0,177.0,44.0,72986.0,677.0,75.0,768.0,4049.0,245.0,41293.0,0
76,29.0,358.0,30.0,90472.0,694.0,92.0,710.0,3954.0,266.0,29703.0,1
36,24.0,314.0,43.0,80970.0,670.0,81.0,760.0,4086.0,247.0,37585.0,1
43,20.0,141.0,38.0,95538.0,614.0,96.0,767.0,4349.0,245.0,25635.0,0
11,24.0,314.0,43.0,80970.0,670.0,81.0,760.0,4086.0,247.0,37585.0,0
5,24.0,300.0,45.0,69098.0,626.0,68.0,824.0,4297.0,224.0,44317.0,0
59,1.0,126.0,8.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
37,34.0,199.0,39.0,76926.0,858.0,91.0,521.0,2861.0,333.0,30377.0,0
11,16.0,336.0,36.0,95311.0,653.0,99.0,728.0,4170.0,259.0,23571.0,0
55,28.0,141.0,36.0,94978.0,661.0,99.0,720.0,4130.0,262.0,23548.0,1
28,23.0,329.0,40.0,91343.0,640.0,92.0,758.0,4230.0,248.0,29574.0,1
19,33.0,343.0,29.0,81293.0,816.0,89.0,582.0,3180.0,312.0,31992.0,0
18,10.0,329.0,32.0,83631.0,841.0,94.0,535.0,2994.0,328.0,27521.0,0
69,30.0,358.0,29.0,86686.0,727.0,88.0,685.0,3765.0,275.0,32297.0,1
49,4.0,307.0,25.0,43661.0,679.0,70.0,775.0,4036.0,242.0,43766.0,1
71,8.0,278.0,36.0,77729.0,917.0,95.0,424.0,2368.0,366.0,26656.0,0
72,4.0,184.0,27.0,52444.0,847.0,79.0,565.0,2943.0,318.0,38781.0,0
54,32.0,249.0,44.0,65045.0,727.0,75.0,718.0,3768.0,263.0,41288.0,1
14,19.0,242.0,50.0,39947.0,193.0,38.0,989.0,4894.0,162.0,49851.0,1
77,24.0,162.0,43.0,80894.0,670.0,81.0,761.0,4086.0,247.0,37638.0,1
74,34.0,97.0,17.0,13663.0,10.0,5.0,342.0,663.0,393.0,38064.0,1
37,27.0,213.0,48.0,50621.0,431.0,52.0,961.0,4901.0,172.0,49253.0,1
51,15.0,191.0,45.0,67655.0,670.0,71.0,781.0,4085.0,240.0,43041.0,1
7,22.0,199.0,48.0,51816.0,419.0,50.0,967.0,4920.0,170.0,49467.0,1
24,24.0,365.0,30.0,96294.0,597.0,94.0,787.0,4420.0,237.0,27849.0,1
48,16.0,97.0,24.0,71392.0,645.0,65.0,815.0,4209.0,228.0,45862.0,0
55,24.0,191.0,47.0,57610.0,509.0,57.0,921.0,4724.0,188.0,48290.0,1
46,20.0,285.0,47.0,57571.0,507.0,57.0,922.0,4730.0,187.0,48330.0,1
10,32.0,235.0,44.0,64413.0,721.0,74.0,726.0,3803.0,260.0,41620.0,0
21,27.0,177.0,44.0,72986.0,677.0,75.0,768.0,4049.0,245.0,41293.0,0
54,14.0,148.0,36.0,92295.0,710.0,98.0,676.0,3867.0,278.0,24149.0,0
15,7.0,264.0,36.0,75152.0,949.0,95.0,375.0,2079.0,383.0,26674.0,0
56,15.0,170.0,42.0,81331.0,724.0,85.0,697.0,3785.0,271.0,34550.0,0
68,34.0,213.0,41.0,73568.0,847.0,87.0,545.0,2948.0,325.0,32936.0,1
60,40.0,97.0,6.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
44,16.0,162.0,41.0,84554.0,705.0,87.0,711.0,3897.0,266.0,32958.0,0
69,17.0,141.0,37.0,95557.0,638.0,98.0,743.0,4243.0,254.0,24133.0,1
45,3.0,242.0,28.0,52267.0,900.0,83.0,481.0,2514.0,347.0,35827.0,0
34,16.0,249.0,48.0,49091.0,414.0,51.0,968.0,4928.0,170.0,49372.0,1
15,2.0,365.0,6.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
68,35.0,365.0,20.0,34454.0,244.0,40.0,996.0,4964.0,159.0,49938.0,1
60,20.0,112.0,30.0,96543.0,594.0,94.0,789.0,4434.0,237.0,27675.0,1
28,29.0,170.0,41.0,81370.0,731.0,86.0,688.0,3744.0,274.0,34159.0,0
28,39.0,293.0,29.0,60373.0,930.0,85.0,433.0,2257.0,363.0,34881.0,0
27,38.0,191.0,32.0,69809.0,975.0,92.0,342.0,1838.0,393.0,29270.0,0
43,17.0,228.0,49.0,45794.0,338.0,46.0,989.0,4996.0,162.0,49868.0,1
12,24.0,191.0,47.0,57610.0,509.0,57.0,921.0,4724.0,188.0,48290.0,1
25,19.0,97.0,25.0,81051.0,645.0,73.0,798.0,4207.0,234.0,41886.0,0
75,10.0,206.0,40.0,75255.0,841.0,88.0,550.0,2990.0,323.0,32313.0,0
46,29.0,322.0,39.0,89401.0,713.0,94.0,683.0,3847.0,275.0,27440.0,1
66,13.0,148.0,35.0,91436.0,736.0,98.0,647.0,3711.0,288.0,23785.0,0
6,39.0,285.0,29.0,62522.0,956.0,87.0,386.0,2019.0,379.0,33033.0,0
12,6.0,329.0,25.0,51359.0,727.0,69.0,728.0,3765.0,260.0,43990.0,0
78,19.0,213.0,49.0,45633.0,315.0,45.0,993.0,5000.0,160.0,49963.0,1
15,6.0,220.0,34.0,72469.0,979.0,95.0,328.0,1800.0,398.0,26902.0,0
66,31.0,90.0,18.0,31565.0,35.0,23.0,929.0,4434.0,185.0,46883.0,1
40,29.0,358.0,30.0,90472.0,694.0,92.0,710.0,3954.0,266.0,29703.0,1
9,16.0,184.0,45.0,69716.0,667.0,72.0,781.0,4097.0,240.0,42661.0,0
32,27.0,336.0,37.0,95376.0,644.0,98.0,737.0,4215.0,256.0,24024.0,1
43,2.0,300.0,21.0,15558.0,10.0,46.0,880.0,4162.0,204.0,49861.0,1
8,33.0,133.0,29.0,81350.0,816.0,89.0,582.0,3179.0,312.0,31932.0,0
55,7.0,213.0,36.0,75147.0,949.0,95.0,375.0,2079.0,383.0,26677.0,0
38,8.0,104.0,16.0,4758.0,10.0,1.0,10.0,10.0,500.0,30226.0,1
6,10.0,307.0,36.0,84205.0,847.0,97.0,519.0,2945.0,334.0,25265.0,0
22,33.0,126.0,27.0,76070.0,802.0,82.0,616.0,3278.0,300.0,36918.0,0
29,37.0,343.0,23.0,44152.0,559.0,59.0,888.0,4566.0,200.0,47766.0,1
10,39.0,278.0,30.0,64052.0,973.0,89.0,353.0,1857.0,390.0,31596.0,0
51,3.0,300.0,23.0,33889.0,498.0,64.0,916.0,4755.0,190.0,46078.0,1
70,39.0,220.0,32.0,66252.0,996.0,92.0,307.0,1632.0,405.0,29246.0,0
71,17.0,256.0,48.0,47628.0,373.0,48.0,981.0,4975.0,165.0,49707.0,1
68,34.0,300.0,37.0,82271.0,862.0,96.0,502.0,2830.0,339.0,26117.0,1
42,8.0,90.0,11.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
77,5.0,133.0,19.0,15388.0,10.0,29.0,730.0,3112.0,259.0,48539.0,1
67,24.0,199.0,48.0,52545.0,435.0,51.0,960.0,4894.0,173.0,49310.0,1
29,33.0,184.0,39.0,80154.0,831.0,92.0,555.0,3070.0,321.0,29574.0,0
36,37.0,228.0,36.0,73651.0,959.0,95.0,361.0,1990.0,387.0,26986.0,0
32,24.0,314.0,43.0,80970.0,670.0,81.0,760.0,4086.0,247.0,37585.0,1
48,25.0,133.0,36.0,98153.0,599.0,99.0,770.0,4416.0,244.0,22850.0,1
6,32.0,322.0,36.0,88461.0,786.0,98.0,594.0,3392.0,307.0,24393.0,0
77,19.0,228.0,50.0,40906.0,215.0,39.0,992.0,4928.0,160.0,49918.0,1
6,31.0,170.0,39.0,83928.0,774.0,92.0,625.0,3473.0,296.0,29603.0,0
14,3.0,249.0,28.0,51895.0,894.0,83.0,491.0,2568.0,343.0,36102.0,0
67,28.0,184.0,44.0,69943.0,675.0,73.0,773.0,4059.0,243.0,42320.0,1
21,6.0,351.0,19.0,19867.0,10.0,31.0,841.0,3843.0,219.0,48934.0,1
69,10.0,155.0,33.0,84857.0,842.0,96.0,527.0,2984.0,331.0,25621.0,0
9,15.0,213.0,47.0,56778.0,553.0,60.0,890.0,4587.0,199.0,47316.0,0
17,13.0,97.0,21.0,51542.0,475.0,47.0,948.0,4812.0,177.0,49828.0,0
50,29.0,191.0,45.0,67933.0,679.0,72.0,771.0,4038.0,244.0,42645.0,1
24,5.0,141.0,21.0,27535.0,211.0,47.0,986.0,4922.0,163.0,49856.0,1
46,26.0,249.0,49.0,43398.0,281.0,43.0,995.0,4992.0,159.0,49996.0,1
40,10.0,184.0,38.0,81071.0,851.0,94.0,522.0,2915.0,333.0,27694.0,0
8,8.0,199.0,36.0,77718.0,917.0,95.0,424.0,2368.0,366.0,26664.0,0
63,27.0,112.0,29.0,91567.0,654.0,90.0,752.0,4165.0,250.0,31140.0,1
74,5.0,235.0,33.0,68318.0,997.0,93.0,303.0,1627.0,406.0,28275.0,0
75,6.0,119.0,17.0,4386.0,10.0,3.0,10.0,10.0,500.0,37175.0,1
70,6.0,329.0,25.0,51359.0,727.0,69.0,728.0,3765.0,260.0,43990.0,1
33,31.0,351.0,30.0,87043.0,753.0,91.0,650.0,3608.0,287.0,30029.0,1
16,1.0,235.0,23.0,22776.0,286.0,62.0,973.0,4995.0,167.0,46708.0,1
39,19.0,343.0,36.0,98325.0,594.0,99.0,773.0,4433.0,243.0,22844.0,1
22,29.0,126.0,32.0,93713.0,681.0,96.0,709.0,4028.0,266.0,25442.0,0
33,16.0,293.0,45.0,69782.0,668.0,72.0,781.0,4095.0,240.0,42627.0,1
79,25.0,112.0,30.0,95325.0,611.0,93.0,779.0,4365.0,240.0,28501.0,1
61,29.0,126.0,32.0,93713.0,681.0,96.0,709.0,4028.0,266.0,25442.0,1
13,20.0,191.0,47.0,57499.0,506.0,56.0,923.0,4733.0,187.0,48348.0,1
45,40.0,206.0,29.0,56615.0,933.0,85.0,428.0,2230.0,365.0,34639.0,0
40,1.0,133.0,10.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
26,36.0,119.0,21.0,34777.0,293.0,44.0,995.0,4997.0,159.0,49981.0,1
70,7.0,97.0,12.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
15,5.0,300.0,28.0,60052.0,907.0,83.0,472.0,2455.0,350.0,36233.0,0
35,2.0,126.0,10.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
7,14.0,126.0,31.0,91756.0,704.0,95.0,691.0,3900.0,273.0,26911.0,0
38,24.0,228.0,50.0,39619.0,182.0,38.0,987.0,4873.0,163.0,49796.0,1
79,38.0,141.0,23.0,39862.0,510.0,58.0,918.0,4723.0,189.0,47920.0,1
65,19.0,249.0,50.0,40925.0,215.0,39.0,992.0,4929.0,160.0,49919.0,1
51,6.0,177.0,30.0,68758.0,948.0,89.0,393.0,2089.0,376.0,31726.0,0
54,29.0,177.0,43.0,76870.0,724.0,81.0,706.0,3782.0,267.0,37398.0,1
42,19.0,314.0,43.0,81552.0,674.0,82.0,755.0,4066.0,250.0,36994.0,1
14,9.0,177.0,35.0,81720.0,883.0,96.0,471.0,2660.0,350.0,25574.0,0
75,7.0,256.0,36.0,74770.0,948.0,95.0,377.0,2087.0,382.0,26901.0,0
42,8.0,162.0,31.0,77546.0,908.0,93.0,444.0,2443.0,359.0,28761.0,0
39,26.0,329.0,39.0,92008.0,655.0,94.0,740.0,4158.0,255.0,27818.0,1
69,15.0,300.0,43.0,76803.0,718.0,81.0,715.0,3823.0,264.0,37772.0,1
64,14.0,322.0,38.0,89899.0,724.0,96.0,669.0,3787.0,281.0,26224.0,1
22,1.0,293.0,19.0,603.0,10.0,27.0,132.0,10.0,458.0,47942.0,1
16,32.0,206.0,43.0,70280.0,767.0,80.0,663.0,3516.0,283.0,38275.0,0
57,18.0,119.0,32.0,97674.0,601.0,97.0,774.0,4404.0,242.0,24751.0,1
25,19.0,285.0,47.0,58706.0,527.0,58.0,909.0,4671.0,192.0,47931.0,1
32,1.0,300.0,18.0,100.0,10.0,9.0,10.0,10.0,500.0,40847.0,1
29,34.0,162.0,34.0,84037.0,857.0,97.0,505.0,2867.0,338.0,25185.0,0
22,22.0,271.0,49.0,47383.0,341.0,46.0,989.0,4995.0,162.0,49909.0,1
6,10.0,278.0,40.0,77156.0,847.0,90.0,538.0,2949.0,327.0,30849.0,0
35,24.0,322.0,41.0,86522.0,663.0,87.0,752.0,4118.0,251.0,33448.0,1
15,14.0,228.0,46.0,56705.0,572.0,62.0,875.0,4518.0,205.0,46833.0,0
44,23.0,184.0,46.0,62585.0,565.0,61.0,880.0,4544.0,203.0,46947.0,1
36,15.0,235.0,47.0,51934.0,480.0,55.0,937.0,4801.0,182.0,48581.0,1
70,7.0,249.0,36.0,74475.0,948.0,95.0,379.0,2095.0,381.0,27090.0,0
41,11.0,220.0,43.0,69404.0,780.0,80.0,646.0,3429.0,289.0,37950.0,0
7,6.0,343.0,21.0,32735.0,312.0,48.0,990.0,5000.0,161.0,49704.0,1
76,15.0,170.0,42.0,81331.0,724.0,85.0,697.0,3785.0,271.0,34550.0,1
44,14.0,307.0,41.0,82886.0,743.0,88.0,668.0,3667.0,281.0,32253.0,0
25,29.0,343.0,34.0,94837.0,677.0,99.0,706.0,4051.0,267.0,23367.0,1
58,39.0,307.0,26.0,53519.0,831.0,77.0,590.0,3066.0,309.0,39812.0,1
25,30.0,358.0,29.0,86686.0,727.0,88.0,685.0,3765.0,275.0,32297.0,0
53,26.0,300.0,45.0,71391.0,656.0,72.0,792.0,4154.0,236.0,42639.0,1
30,23.0,278.0,48.0,51922.0,422.0,51.0,966.0,4917.0,170.0,49446.0,1
17,25.0,170.0,44.0,75801.0,667.0,76.0,774.0,4102.0,242.0,40590.0,0
34,3.0,148.0,18.0,100.0,10.0,11.0,10.0,10.0,500.0,41517.0,1
23,28.0,228.0,48.0,49529.0,428.0,52.0,962.0,4907.0,172.0,49228.0,1
63,16.0,343.0,35.0,96667.0,640.0,99.0,736.0,4232.0,256.0,22724.0,1
53,31.0,126.0,30.0,87097.0,753.0,91.0,650.0,3609.0,287.0,29966.0,0
67,2.0,133.0,12.0,100.0,10.0,1.0,10.0,10.0,30.0,100.0,1
